Date, Waste 
2020-05-16,0.00
2020-05-17,0.00
2020-05-18,0.00
2020-05-19,0.00
2020-05-20,0.00
2020-05-21,3.70
2020-05-22,6.82
2020-05-23,13.67
2020-05-24,0.00
2020-05-25,2.52
2020-05-26,0.00
2020-05-27,5.89
2020-05-28,0.00
2020-05-29,5.95
2020-05-30,6.16
2020-05-31,1.21
2020-06-01,2.64
2020-06-02,4.60
2020-06-03,10.43
2020-06-04,0.00
2020-06-05,0.00
2020-06-06,0.00
2020-06-07,0.00
2020-06-08,0.00
2020-06-09,0.00
2020-06-10,0.00
2020-06-11,0.00
2020-06-12,0.00
2020-06-13,0.00
2020-06-14,0.00
2020-06-15,0.00
2020-06-16,2.27
2020-06-17,9.51
2020-06-18,17.74
2020-06-19,18.78
2020-06-20,12.58
2020-06-21,9.12
2020-06-22,16.58
2020-06-23,0.00
2020-06-24,5.56
2020-06-25,0.00
2020-06-26,0.00
2020-06-27,2.72
2020-06-28,9.11
2020-06-29,0.00
2020-06-30,0.00
2020-07-01,0.00
2020-07-02,13.29
2020-07-03,7.87
2020-07-04,12.50
2020-07-05,0.00
2020-07-06,3.77
2020-07-07,4.35
2020-07-08,4.66
2020-07-09,15.01
2020-07-10,12.28
2020-07-11,0.05
2020-07-12,0.00
2020-07-13,9.57
2020-07-14,0.00
2020-07-15,0.99
2020-07-16,1.56
2020-07-17,0.00
2020-07-18,0.00
2020-07-19,0.00
2020-07-20,0.00
2020-07-21,0.00
2020-07-22,0.54
2020-07-23,2.82
2020-07-24,10.31
2020-07-25,11.68
2020-07-26,0.00
2020-07-27,19.35
2020-07-28,2.74
2020-07-29,9.73
2020-07-30,11.12
2020-07-31,11.79
2020-08-01,0.00
2020-08-02,0.00
2020-08-03,0.00
2020-08-04,0.00
2020-08-05,0.00
2020-08-06,0.00
2020-08-07,0.00
2020-08-08,0.00
2020-08-09,0.00
2020-08-10,0.00
2020-08-11,0.00
2020-08-12,0.00
2020-08-13,0.00
2020-08-14,2.75
2020-08-15,2.05
2020-08-16,1.99
2020-08-17,0.00
2020-08-18,0.00
2020-08-19,0.00
2020-08-20,0.00
2020-08-21,0.00
2020-08-22,0.00
2020-08-23,0.00
2020-08-24,9.45
2020-08-25,8.19
2020-08-26,4.93
2020-08-27,0.00
2020-08-28,9.99
2020-08-29,13.66
2020-08-30,3.78
2020-08-31,0.19
2020-09-01,0.32
2020-09-02,9.47
2020-09-03,13.21
2020-09-04,0.00
2020-09-05,0.00
2020-09-06,0.00
2020-09-07,0.00
2020-09-08,8.55
2020-09-09,16.86
2020-09-10,0.92
2020-09-11,8.71
2020-09-12,13.11
2020-09-13,8.16
2020-09-14,0.70
2020-09-15,0.00
2020-09-16,0.00
2020-09-17,0.00
2020-09-18,0.00
2020-09-19,0.00
2020-09-20,0.00
2020-09-21,3.42
2020-09-22,10.59
2020-09-23,3.17
2020-09-24,5.58
2020-09-25,16.09
2020-09-26,2.71
2020-09-27,3.94
2020-09-28,7.96
2020-09-29,0.00
2020-09-30,0.00
2020-10-01,0.00
2020-10-02,0.00
2020-10-03,0.00
2020-10-04,2.98
2020-10-05,13.69
2020-10-06,8.36
2020-10-07,6.18
2020-10-08,9.24
2020-10-09,3.36
2020-10-10,4.50
2020-10-11,9.66
2020-10-12,0.00
2020-10-13,6.12
2020-10-14,13.59
2020-10-15,3.84
2020-10-16,10.94
2020-10-17,0.00
2020-10-18,8.74
2020-10-19,0.00
2020-10-20,0.00
2020-10-21,14.91
2020-10-22,11.60
2020-10-23,12.21
2020-10-24,9.06
2020-10-25,7.66
2020-10-26,4.70
2020-10-27,12.10
2020-10-28,0.78
2020-10-29,0.00
2020-10-30,0.21
2020-10-31,6.51
2020-11-01,3.61
2020-11-02,9.52
2020-11-03,11.76
2020-11-04,0.00
2020-11-05,0.00
2020-11-06,9.77
2020-11-07,12.74
2020-11-08,0.00
2020-11-09,0.00
2020-11-10,0.00
2020-11-11,1.22
2020-11-12,0.00
2020-11-13,4.12
2020-11-14,15.52
2020-11-15,0.00
2020-11-16,0.00
2020-11-17,0.74
2020-11-18,1.57
2020-11-19,2.81
2020-11-20,6.08
2020-11-21,0.00
2020-11-22,7.25
2020-11-23,0.00
2020-11-24,0.00
2020-11-25,0.00
2020-11-26,0.00
2020-11-27,0.00
2020-11-28,0.00
2020-11-29,0.00
2020-11-30,0.00
2020-12-01,0.00
2020-12-02,0.00
2020-12-03,2.15
2020-12-04,0.92
2020-12-05,0.93
2020-12-06,0.00
2020-12-07,7.66
2020-12-08,2.96
2020-12-09,3.67
2020-12-10,6.92
2020-12-11,1.62
2020-12-12,0.28
2020-12-13,0.00
2020-12-14,2.78
2020-12-15,0.09
2020-12-16,6.06
2020-12-17,2.88
2020-12-18,0.00
2020-12-19,0.93
2020-12-20,4.13
2020-12-21,11.28
2020-12-22,3.43
2020-12-23,1.92
2020-12-24,1.89
2020-12-25,0.08
2020-12-26,3.12
2020-12-27,0.00
2020-12-28,0.00
2020-12-29,0.00
2020-12-30,0.00
2020-12-31,0.00
2021-01-01,0.00
2021-01-02,0.00
2021-01-03,0.00
2021-01-04,0.00
2021-01-05,2.90
2021-01-06,6.38
2021-01-07,4.51
2021-01-08,4.90
2021-01-09,16.21
2021-01-10,0.00
2021-01-11,3.86
2021-01-12,0.18
2021-01-13,2.04
2021-01-14,0.56
2021-01-15,0.00
2021-01-16,0.00
2021-01-17,5.47
2021-01-18,8.70
2021-01-19,4.79
2021-01-20,0.00
2021-01-21,0.65
2021-01-22,8.89
2021-01-23,18.30
2021-01-24,8.47
2021-01-25,1.71
2021-01-26,4.47
2021-01-27,4.78
2021-01-28,0.00
2021-01-29,0.00
2021-01-30,0.00
2021-01-31,4.29
2021-02-01,13.85
2021-02-02,0.00
2021-02-03,5.69
2021-02-04,0.00
2021-02-05,7.18
2021-02-06,13.39
2021-02-07,0.00
